Case ID,Activity,Timestamp,Resource
2251799816774338,Check application count,2025-08-07T10:21:59.669787,backend
2251799816774338,Pay partners,2025-08-07T10:21:59.679995,Backend
2251799816775067,Check application count,2025-08-07T10:22:02.847368,backend
2251799816775067,Pay partners,2025-08-07T10:22:02.858151,Backend
2251799816774107,Review trip itinerary,2025-08-07T10:22:08.68678,Coordinator
2251799816777184,Check application count,2025-08-07T10:22:08.68779,backend
2251799816777184,Pay partners,2025-08-07T10:22:08.774526,Backend
2251799816774803,Check application count,2025-08-07T10:22:10.06362,backend
2251799816774803,Pay partners,2025-08-07T10:22:10.069827,Backend
2251799816776127,Check application count,2025-08-07T10:22:26.219762,backend
2251799816776127,Pay partners,2025-08-07T10:22:26.232661,Backend
2251799816774769,Review trip itinerary,2025-08-07T10:22:28.84444,Coordinator
2251799816776920,Check application count,2025-08-07T10:22:31.560188,backend
2251799816776920,Pay partners,2025-08-07T10:22:31.567944,Backend
2251799816774272,Review trip itinerary,2025-08-07T10:22:34.760076,Coordinator
2251799816774637,Review trip itinerary,2025-08-07T10:22:36.792965,Coordinator
2251799816774272,Publish trip,2025-08-07T10:22:36.794835,Backend
2251799816774637,Publish trip,2025-08-07T10:22:36.797878,Backend
2251799816775929,Check application count,2025-08-07T10:22:36.798812,backend
2251799816774272,Get applications lock date,2025-08-07T10:22:36.8012,Backend
2251799816774637,Get applications lock date,2025-08-07T10:22:36.803705,Backend
2251799816775929,Pay partners,2025-08-07T10:22:36.805171,Backend
2251799816776623,Review trip itinerary,2025-08-07T10:22:42.832558,Coordinator
2251799816776623,Publish trip,2025-08-07T10:22:42.834597,Backend
2251799816775664,Check application count,2025-08-07T10:22:42.836125,backend
2251799816776623,Get applications lock date,2025-08-07T10:22:42.841026,Backend
2251799816775664,Cancel accommodation and transport,2025-08-07T10:22:42.843811,Backend
2251799816775664,Refund applicants,2025-08-07T10:22:42.844467,Backend
2251799816775232,Review trip itinerary,2025-08-07T10:22:45.867318,Coordinator
2251799816775232,Publish trip,2025-08-07T10:22:45.869401,Backend
2251799816775232,Get applications lock date,2025-08-07T10:22:45.87656,Backend
2251799816774736,Check application count,2025-08-07T10:22:49.950753,backend
2251799816774736,Pay partners,2025-08-07T10:22:49.956795,Backend
2251799816775697,Review trip itinerary,2025-08-07T10:22:57.905494,Coordinator
2251799816775697,Publish trip,2025-08-07T10:22:57.906532,Backend
2251799816775697,Get applications lock date,2025-08-07T10:22:57.912553,Backend
2251799816776590,Review trip itinerary,2025-08-07T10:23:01.931129,Coordinator
2251799816777217,Review trip itinerary,2025-08-07T10:23:03.947999,Coordinator
2251799816776590,Publish trip,2025-08-07T10:23:03.949088,Backend
2251799816777217,Publish trip,2025-08-07T10:23:03.950398,Backend
2251799816776590,Get applications lock date,2025-08-07T10:23:03.956384,Backend
2251799816777217,Get applications lock date,2025-08-07T10:23:03.95811,Backend
2251799816774902,Review trip itinerary,2025-08-07T10:23:14.97362,Coordinator
2251799816774902,Publish trip,2025-08-07T10:23:14.975884,Backend
2251799816774902,Get applications lock date,2025-08-07T10:23:14.982761,Backend
2251799816774140,Review trip itinerary,2025-08-07T10:23:18.005039,Coordinator
2251799816774140,Publish trip,2025-08-07T10:23:18.006073,Backend
2251799816774968,Review trip itinerary,2025-08-07T10:23:20.011945,Coordinator
2251799816774140,Get applications lock date,2025-08-07T10:23:20.013552,Backend
2251799816774968,Publish trip,2025-08-07T10:23:20.014426,Backend
2251799816774968,Get applications lock date,2025-08-07T10:23:20.019852,Backend
2251799816776557,Review trip itinerary,2025-08-07T10:23:25.045128,Coordinator
2251799816776557,Publish trip,2025-08-07T10:23:25.045934,Backend
2251799816776557,Get applications lock date,2025-08-07T10:23:25.052925,Backend
2251799816776028,Review trip itinerary,2025-08-07T10:23:28.079512,Coordinator
2251799816776028,Publish trip,2025-08-07T10:23:28.080562,Backend
2251799816776028,Get applications lock date,2025-08-07T10:23:28.085326,Backend
2251799816774173,Review trip itinerary,2025-08-07T10:23:30.128102,Coordinator
2251799816776193,Fill trip itinerary,2025-08-07T10:23:31.109315,Guide
2251799816774173,Publish trip,2025-08-07T10:23:31.121674,Backend
2251799816774173,Get applications lock date,2025-08-07T10:23:31.128709,Backend
2251799816774405,Review trip itinerary,2025-08-07T10:23:33.147635,Coordinator
2251799816774405,Publish trip,2025-08-07T10:23:33.149023,Backend
2251799816774405,Get applications lock date,2025-08-07T10:23:33.158026,Backend
2251799816774272,Check application count,2025-08-07T10:23:37.121087,backend
2251799816774637,Check application count,2025-08-07T10:23:37.123857,backend
2251799816774272,Pay partners,2025-08-07T10:23:37.131974,Backend
2251799816774637,Pay partners,2025-08-07T10:23:37.13343,Backend
2251799816775564,Review trip itinerary,2025-08-07T10:23:41.155146,Coordinator
2251799816775564,Publish trip,2025-08-07T10:23:41.157202,Backend
2251799816775564,Get applications lock date,2025-08-07T10:23:41.163583,Backend
2251799816776623,Check application count,2025-08-07T10:23:42.958736,backend
2251799816776623,Pay partners,2025-08-07T10:23:42.966176,Backend
2251799816775199,Review trip itinerary,2025-08-07T10:23:48.202767,Coordinator
2251799816775199,Publish trip,2025-08-07T10:23:48.204135,Backend
2251799816775232,Check application count,2025-08-07T10:23:48.205401,backend
2251799816775199,Get applications lock date,2025-08-07T10:23:48.212731,Backend
2251799816775232,Pay partners,2025-08-07T10:23:48.21502,Backend
2251799816774305,Review trip itinerary,2025-08-07T10:23:50.216418,Coordinator
2251799816774305,Publish trip,2025-08-07T10:23:50.217604,Backend
2251799816774305,Get applications lock date,2025-08-07T10:23:50.224405,Backend
2251799816774935,Review trip itinerary,2025-08-07T10:23:54.242591,Coordinator
2251799816775531,Review trip itinerary,2025-08-07T10:23:56.262739,Coordinator
2251799816774570,Review trip itinerary,2025-08-07T10:23:57.281555,Coordinator
2251799816775531,Publish trip,2025-08-07T10:23:57.282632,Backend
2251799816774670,Review trip itinerary,2025-08-07T10:23:58.286455,Coordinator
2251799816774570,Publish trip,2025-08-07T10:23:58.287058,Backend
2251799816775531,Get applications lock date,2025-08-07T10:23:58.287199,Backend
2251799816774670,Publish trip,2025-08-07T10:23:58.287268,Backend
2251799816774670,Get applications lock date,2025-08-07T10:23:58.291028,Backend
2251799816774570,Get applications lock date,2025-08-07T10:23:58.292257,Backend
2251799816775697,Check application count,2025-08-07T10:23:58.934564,backend
2251799816775697,Pay partners,2025-08-07T10:23:58.941816,Backend
2251799816776590,Check application count,2025-08-07T10:24:04.36405,backend
2251799816777217,Check application count,2025-08-07T10:24:04.364885,backend
2251799816776590,Pay partners,2025-08-07T10:24:04.372401,Backend
2251799816777217,Pay partners,2025-08-07T10:24:04.374823,Backend
2251799816774471,Review trip itinerary,2025-08-07T10:24:06.331358,Coordinator
2251799816774471,Publish trip,2025-08-07T10:24:06.333117,Backend
2251799816774471,Get applications lock date,2025-08-07T10:24:06.33942,Backend
2251799816774902,Check application count,2025-08-07T10:24:15.420721,backend
2251799816774902,Pay partners,2025-08-07T10:24:15.431529,Backend
2251799816774140,Check application count,2025-08-07T10:24:21.02451,backend
2251799816774968,Check application count,2025-08-07T10:24:21.027164,backend
2251799816774140,Pay partners,2025-08-07T10:24:21.033143,Backend
2251799816774968,Pay partners,2025-08-07T10:24:21.034538,Backend
2251799816776557,Check application count,2025-08-07T10:24:26.122724,backend
2251799816776557,Pay partners,2025-08-07T10:24:26.133511,Backend
2251799816776028,Check application count,2025-08-07T10:24:28.509275,backend
2251799816776028,Pay partners,2025-08-07T10:24:28.518707,Backend
2251799816774173,Check application count,2025-08-07T10:24:32.51659,backend
2251799816774173,Pay partners,2025-08-07T10:24:32.526763,Backend
2251799816774405,Check application count,2025-08-07T10:24:33.652089,backend
2251799816774405,Pay partners,2025-08-07T10:24:33.661135,Backend
2251799816775564,Check application count,2025-08-07T10:24:42.319783,backend
2251799816775564,Pay partners,2025-08-07T10:24:42.330507,Backend
2251799816774107,Fill trip itinerary,2025-08-07T10:24:46.38597,Guide
2251799816775199,Check application count,2025-08-07T10:24:49.045203,backend
2251799816775199,Pay partners,2025-08-07T10:24:49.053911,Backend
2251799816774305,Check application count,2025-08-07T10:24:51.18916,backend
2251799816774305,Pay partners,2025-08-07T10:24:51.197173,Backend
2251799816775531,Check application count,2025-08-07T10:24:59.317461,backend
2251799816774670,Check application count,2025-08-07T10:24:59.319336,backend
2251799816774570,Check application count,2025-08-07T10:24:59.322036,backend
2251799816775531,Pay partners,2025-08-07T10:24:59.326486,Backend
2251799816774670,Pay partners,2025-08-07T10:24:59.329165,Backend
2251799816774570,Pay partners,2025-08-07T10:24:59.331468,Backend
2251799816774471,Check application count,2025-08-07T10:25:06.601075,backend
2251799816774471,Cancel accommodation and transport,2025-08-07T10:25:06.614666,Backend
2251799816774471,Refund applicants,2025-08-07T10:25:06.61542,Backend
2251799816776953,Review trip itinerary,2025-08-07T10:25:18.462924,Coordinator
2251799816776953,Publish trip,2025-08-07T10:25:18.464337,Backend
2251799816776953,Get applications lock date,2025-08-07T10:25:18.471071,Backend
2251799816776821,Review trip itinerary,2025-08-07T10:25:27.504458,Coordinator
2251799816775299,Review trip itinerary,2025-08-07T10:25:31.516117,Coordinator
2251799816775299,Publish trip,2025-08-07T10:25:31.516808,Backend
2251799816775299,Get applications lock date,2025-08-07T10:25:31.521269,Backend
2251799816775995,Review trip itinerary,2025-08-07T10:26:12.627538,Coordinator
2251799816776953,Check application count,2025-08-07T10:26:19.141253,backend
2251799816776953,Pay partners,2025-08-07T10:26:19.153055,Backend
2251799816776821,Fill trip itinerary,2025-08-07T10:26:34.647325,Guide
2251799816775299,Check application count,2025-08-07T10:26:34.663987,backend
2251799816775299,Pay partners,2025-08-07T10:26:34.670152,Backend
2251799816774769,Fill trip itinerary,2025-08-07T10:26:50.716329,Guide
2251799816774836,Review trip itinerary,2025-08-07T10:26:57.755061,Coordinator
2251799816775598,Review trip itinerary,2025-08-07T10:26:59.769965,Coordinator
2251799816775598,Publish trip,2025-08-07T10:26:59.771418,Backend
2251799816775598,Get applications lock date,2025-08-07T10:26:59.779198,Backend
2251799816775166,Review trip itinerary,2025-08-07T10:27:07.810727,Coordinator
2251799816775166,Publish trip,2025-08-07T10:27:07.81246,Backend
2251799816775166,Get applications lock date,2025-08-07T10:27:07.820469,Backend
2251799816774935,Fill trip itinerary,2025-08-07T10:28:00.931071,Guide
2251799816775598,Check application count,2025-08-07T10:28:00.941375,backend
2251799816775598,Pay partners,2025-08-07T10:28:00.951217,Backend
2251799816775166,Check application count,2025-08-07T10:28:08.83007,backend
2251799816775166,Pay partners,2025-08-07T10:28:08.839807,Backend
2251799816775332,Review trip itinerary,2025-08-07T10:28:31.957665,Coordinator
2251799816775332,Publish trip,2025-08-07T10:28:31.959862,Backend
2251799816775332,Get applications lock date,2025-08-07T10:28:31.966455,Backend
2251799816775332,Check application count,2025-08-07T10:29:32.306063,backend
2251799816775332,Pay partners,2025-08-07T10:29:32.318503,Backend
2251799816776887,Review trip itinerary,2025-08-07T10:29:35.079665,Coordinator
2251799816776887,Publish trip,2025-08-07T10:29:35.080672,Backend
2251799816776887,Get applications lock date,2025-08-07T10:29:35.087375,Backend
2251799816774836,Fill trip itinerary,2025-08-07T10:29:39.059085,Guide
2251799816774107,Review trip itinerary,2025-08-07T10:30:19.157542,Coordinator
2251799816774107,Publish trip,2025-08-07T10:30:19.159627,Backend
2251799816774107,Get applications lock date,2025-08-07T10:30:19.168001,Backend
2251799816776887,Check application count,2025-08-07T10:30:35.697465,backend
2251799816776887,Pay partners,2025-08-07T10:30:35.70883,Backend
2251799816775995,Fill trip itinerary,2025-08-07T10:31:03.248869,Guide
2251799816774107,Check application count,2025-08-07T10:31:19.748726,backend
2251799816774107,Pay partners,2025-08-07T10:31:19.759349,Backend
2251799816776193,Review trip itinerary,2025-08-07T10:31:41.328102,Coordinator
2251799816776193,Publish trip,2025-08-07T10:31:41.329073,Backend
2251799816776193,Get applications lock date,2025-08-07T10:31:41.335843,Backend
2251799816776821,Review trip itinerary,2025-08-07T10:32:01.397724,Coordinator
2251799816776821,Publish trip,2025-08-07T10:32:01.399673,Backend
2251799816776821,Get applications lock date,2025-08-07T10:32:01.408604,Backend
2251799816776193,Check application count,2025-08-07T10:32:41.358022,backend
2251799816776193,Pay partners,2025-08-07T10:32:41.369891,Backend
2251799816776821,Check application count,2025-08-07T10:33:01.587095,backend
2251799816776821,Pay partners,2025-08-07T10:33:01.599008,Backend
2251799816774935,Review trip itinerary,2025-08-07T10:33:31.595982,Coordinator
2251799816774935,Publish trip,2025-08-07T10:33:31.597474,Backend
2251799816774935,Get applications lock date,2025-08-07T10:33:31.610621,Backend
2251799816774935,Check application count,2025-08-07T10:34:32.822668,backend
2251799816774935,Cancel accommodation and transport,2025-08-07T10:34:32.837429,Backend
2251799816774935,Refund applicants,2025-08-07T10:34:32.83824,Backend
2251799816774769,Review trip itinerary,2025-08-07T10:35:49.838616,Coordinator
2251799816774769,Publish trip,2025-08-07T10:35:49.840824,Backend
2251799816774769,Get applications lock date,2025-08-07T10:35:49.850016,Backend
2251799816774769,Check application count,2025-08-07T10:36:49.91244,backend
2251799816774769,Pay partners,2025-08-07T10:36:49.925505,Backend
2251799816774836,Review trip itinerary,2025-08-07T10:38:42.170618,Coordinator
2251799816774836,Publish trip,2025-08-07T10:38:42.172534,Backend
2251799816774836,Get applications lock date,2025-08-07T10:38:42.18088,Backend
2251799816774836,Check application count,2025-08-07T10:39:42.254572,backend
2251799816774836,Pay partners,2025-08-07T10:39:42.268133,Backend
2251799816775995,Review trip itinerary,2025-08-07T10:40:05.381963,Coordinator
2251799816813383,Start create trip,2025-08-07T10:42:37.663988,Coordinator
2251799816813416,Start create trip,2025-08-07T10:42:37.696298,Coordinator
2251799816813449,Start create trip,2025-08-07T10:42:37.715652,Coordinator
2251799816813482,Start create trip,2025-08-07T10:42:37.737748,Coordinator
2251799816813515,Start create trip,2025-08-07T10:42:37.75605,Coordinator
2251799816813548,Start create trip,2025-08-07T10:42:37.77169,Coordinator
2251799816813581,Start create trip,2025-08-07T10:42:37.782833,Coordinator
2251799816813614,Start create trip,2025-08-07T10:42:37.797888,Coordinator
2251799816813648,Start create trip,2025-08-07T10:42:37.816024,Coordinator
2251799816813681,Start create trip,2025-08-07T10:42:37.829807,Coordinator
2251799816813714,Start create trip,2025-08-07T10:42:37.842636,Coordinator
2251799816813747,Start create trip,2025-08-07T10:42:37.854988,Coordinator
2251799816813780,Start create trip,2025-08-07T10:42:37.868704,Coordinator
2251799816813813,Start create trip,2025-08-07T10:42:37.883824,Coordinator
2251799816813846,Start create trip,2025-08-07T10:42:37.900035,Coordinator
2251799816813879,Start create trip,2025-08-07T10:42:37.90942,Coordinator
2251799816813912,Start create trip,2025-08-07T10:42:37.91964,Coordinator
2251799816813945,Start create trip,2025-08-07T10:42:37.92908,Coordinator
2251799816813978,Start create trip,2025-08-07T10:42:37.938002,Coordinator
2251799816814011,Start create trip,2025-08-07T10:42:37.949063,Coordinator
2251799816814044,Start create trip,2025-08-07T10:42:37.964295,Coordinator
2251799816814077,Start create trip,2025-08-07T10:42:37.977476,Coordinator
2251799816814110,Start create trip,2025-08-07T10:42:37.986632,Coordinator
2251799816814143,Start create trip,2025-08-07T10:42:37.999369,Coordinator
2251799816814176,Start create trip,2025-08-07T10:42:38.011158,Coordinator
2251799816814209,Start create trip,2025-08-07T10:42:38.021571,Coordinator
2251799816814242,Start create trip,2025-08-07T10:42:38.031852,Coordinator
2251799816814275,Start create trip,2025-08-07T10:42:38.040376,Coordinator
2251799816814308,Start create trip,2025-08-07T10:42:38.048224,Coordinator
2251799816814341,Start create trip,2025-08-07T10:42:38.055255,Coordinator
2251799816814374,Start create trip,2025-08-07T10:42:38.064573,Coordinator
2251799816814407,Start create trip,2025-08-07T10:42:38.075049,Coordinator
2251799816814440,Start create trip,2025-08-07T10:42:38.09149,Coordinator
2251799816814473,Start create trip,2025-08-07T10:42:38.117051,Coordinator
2251799816814506,Start create trip,2025-08-07T10:42:38.137339,Coordinator
2251799816814539,Start create trip,2025-08-07T10:42:38.156919,Coordinator
2251799816814572,Start create trip,2025-08-07T10:42:38.173493,Coordinator
2251799816814605,Start create trip,2025-08-07T10:42:38.191229,Coordinator
2251799816814638,Start create trip,2025-08-07T10:42:38.201009,Coordinator
2251799816814671,Start create trip,2025-08-07T10:42:38.215826,Coordinator
2251799816814704,Start create trip,2025-08-07T10:42:38.241875,Coordinator
2251799816814737,Start create trip,2025-08-07T10:42:38.255628,Coordinator
2251799816814770,Start create trip,2025-08-07T10:42:38.266489,Coordinator
2251799816814803,Start create trip,2025-08-07T10:42:38.285184,Coordinator
2251799816814836,Start create trip,2025-08-07T10:42:38.297175,Coordinator
2251799816814869,Start create trip,2025-08-07T10:42:38.311776,Coordinator
2251799816814902,Start create trip,2025-08-07T10:42:38.32888,Coordinator
2251799816814935,Start create trip,2025-08-07T10:42:38.347017,Coordinator
2251799816814968,Start create trip,2025-08-07T10:42:38.357773,Coordinator
2251799816815001,Start create trip,2025-08-07T10:42:38.368671,Coordinator
2251799816815034,Start create trip,2025-08-07T10:42:38.377766,Coordinator
2251799816815067,Start create trip,2025-08-07T10:42:38.391677,Coordinator
2251799816815100,Start create trip,2025-08-07T10:42:38.401468,Coordinator
2251799816815133,Start create trip,2025-08-07T10:42:38.411723,Coordinator
2251799816815166,Start create trip,2025-08-07T10:42:38.422311,Coordinator
2251799816815199,Start create trip,2025-08-07T10:42:38.432356,Coordinator
2251799816815232,Start create trip,2025-08-07T10:42:38.442138,Coordinator
2251799816815265,Start create trip,2025-08-07T10:42:38.452159,Coordinator
2251799816815299,Start create trip,2025-08-07T10:42:38.462054,Coordinator
2251799816815332,Start create trip,2025-08-07T10:42:38.472138,Coordinator
2251799816815365,Start create trip,2025-08-07T10:42:38.481381,Coordinator
2251799816815398,Start create trip,2025-08-07T10:42:38.49143,Coordinator
2251799816815431,Start create trip,2025-08-07T10:42:38.50516,Coordinator
2251799816815464,Start create trip,2025-08-07T10:42:38.517534,Coordinator
2251799816815497,Start create trip,2025-08-07T10:42:38.528376,Coordinator
2251799816815530,Start create trip,2025-08-07T10:42:38.5375,Coordinator
2251799816815563,Start create trip,2025-08-07T10:42:38.547177,Coordinator
2251799816815596,Start create trip,2025-08-07T10:42:38.557687,Coordinator
2251799816815630,Start create trip,2025-08-07T10:42:38.56821,Coordinator
2251799816815663,Start create trip,2025-08-07T10:42:38.576872,Coordinator
2251799816815696,Start create trip,2025-08-07T10:42:38.585142,Coordinator
2251799816815729,Start create trip,2025-08-07T10:42:38.594794,Coordinator
2251799816815762,Start create trip,2025-08-07T10:42:38.602439,Coordinator
2251799816815795,Start create trip,2025-08-07T10:42:38.6113,Coordinator
2251799816815828,Start create trip,2025-08-07T10:42:38.618501,Coordinator
2251799816815861,Start create trip,2025-08-07T10:42:38.625507,Coordinator
2251799816815894,Start create trip,2025-08-07T10:42:38.640265,Coordinator
2251799816815927,Start create trip,2025-08-07T10:42:38.653514,Coordinator
2251799816815960,Start create trip,2025-08-07T10:42:38.660786,Coordinator
2251799816815993,Start create trip,2025-08-07T10:42:38.668415,Coordinator
2251799816816026,Start create trip,2025-08-07T10:42:38.67912,Coordinator
2251799816816059,Start create trip,2025-08-07T10:42:38.685923,Coordinator
2251799816816092,Start create trip,2025-08-07T10:42:38.6937,Coordinator
2251799816816125,Start create trip,2025-08-07T10:42:38.702681,Coordinator
2251799816816158,Start create trip,2025-08-07T10:42:38.710648,Coordinator
2251799816816191,Start create trip,2025-08-07T10:42:38.719323,Coordinator
2251799816816224,Start create trip,2025-08-07T10:42:38.726695,Coordinator
2251799816816257,Start create trip,2025-08-07T10:42:38.733992,Coordinator
2251799816816290,Start create trip,2025-08-07T10:42:38.740082,Coordinator
2251799816816323,Start create trip,2025-08-07T10:42:38.747118,Coordinator
2251799816816356,Start create trip,2025-08-07T10:42:38.755836,Coordinator
2251799816816389,Start create trip,2025-08-07T10:42:38.763135,Coordinator
2251799816816422,Start create trip,2025-08-07T10:42:38.769289,Coordinator
2251799816816455,Start create trip,2025-08-07T10:42:38.778119,Coordinator
2251799816816488,Start create trip,2025-08-07T10:42:38.808352,Coordinator
2251799816816521,Start create trip,2025-08-07T10:42:38.827635,Coordinator
2251799816816555,Start create trip,2025-08-07T10:42:38.840755,Coordinator
2251799816816588,Start create trip,2025-08-07T10:42:38.852852,Coordinator
2251799816816621,Start create trip,2025-08-07T10:42:38.869728,Coordinator
2251799816816654,Start create trip,2025-08-07T10:42:38.886736,Coordinator
2251799816815497,Create base trip,2025-08-07T10:43:12.670327,Coordinator
2251799816816158,Create base trip,2025-08-07T10:43:13.662405,Coordinator
2251799816815332,Create base trip,2025-08-07T10:43:15.688726,Coordinator
2251799816813978,Create base trip,2025-08-07T10:43:20.710055,Coordinator
2251799816814275,Create base trip,2025-08-07T10:43:21.722492,Coordinator
2251799816815034,Create base trip,2025-08-07T10:43:22.725014,Coordinator
2251799816813416,Create base trip,2025-08-07T10:43:23.737921,Coordinator
2251799816816059,Create base trip,2025-08-07T10:43:28.746659,Coordinator
2251799816813515,Create base trip,2025-08-07T10:43:33.777024,Coordinator
2251799816816521,Create base trip,2025-08-07T10:43:38.788101,Coordinator
2251799816815861,Create base trip,2025-08-07T10:43:41.82387,Coordinator
2251799816814209,Create base trip,2025-08-07T10:43:44.850706,Coordinator
2251799816815001,Create base trip,2025-08-07T10:43:46.859893,Coordinator
2251799816816125,Create base trip,2025-08-07T10:43:48.890137,Coordinator
2251799816813846,Create base trip,2025-08-07T10:43:50.909887,Coordinator
2251799816816488,Create base trip,2025-08-07T10:43:52.929756,Coordinator
2251799816814143,Create base trip,2025-08-07T10:43:54.942474,Coordinator
2251799816815663,Create base trip,2025-08-07T10:43:56.962993,Coordinator
2251799816815464,Create base trip,2025-08-07T10:43:58.985865,Coordinator
2251799816775995,Fill trip itinerary,2025-08-07T10:44:01.022688,Guide
2251799816815232,Create base trip,2025-08-07T10:44:10.008989,Coordinator
2251799816813581,Create base trip,2025-08-07T10:44:12.018238,Coordinator
2251799816816654,Create base trip,2025-08-07T10:44:14.043123,Coordinator
2251799816816026,Create base trip,2025-08-07T10:44:16.03419,Coordinator
2251799816815166,Create base trip,2025-08-07T10:44:18.065231,Coordinator
2251799816814275,Assign tour guide,2025-08-07T10:44:19.086724,Coordinator
2251799816814572,Create base trip,2025-08-07T10:44:20.088959,Coordinator
2251799816814275,Fetch partners,2025-08-07T10:44:20.090566,Backend
2251799816814275,Gather offers,2025-08-07T10:44:25.091074,Backend
2251799816815795,Create base trip,2025-08-07T10:44:22.098531,Coordinator
2251799816814506,Create base trip,2025-08-07T10:44:23.127394,Coordinator
2251799816816059,Assign tour guide,2025-08-07T10:44:24.145424,Coordinator
2251799816816059,Fetch partners,2025-08-07T10:44:24.146161,Backend
2251799816816059,Gather offers,2025-08-07T10:44:29.146499,Backend
2251799816815596,Create base trip,2025-08-07T10:44:25.151678,Coordinator
2251799816815067,Create base trip,2025-08-07T10:44:26.180311,Coordinator
2251799816816290,Create base trip,2025-08-07T10:44:27.203485,Coordinator
2251799816814209,Assign tour guide,2025-08-07T10:44:28.22058,Coordinator
2251799816814209,Fetch partners,2025-08-07T10:44:28.221744,Backend
2251799816814209,Gather offers,2025-08-07T10:44:33.222325,Backend
2251799816814803,Create base trip,2025-08-07T10:44:32.233182,Coordinator
2251799816815993,Create base trip,2025-08-07T10:44:36.255926,Coordinator
2251799816813416,Assign tour guide,2025-08-07T10:44:37.267945,Coordinator
2251799816814539,Create base trip,2025-08-07T10:44:38.293539,Coordinator
2251799816813416,Fetch partners,2025-08-07T10:44:38.294722,Backend
2251799816813416,Gather offers,2025-08-07T10:44:43.294993,Backend
2251799816814968,Create base trip,2025-08-07T10:44:39.321437,Coordinator
2251799816814671,Create base trip,2025-08-07T10:44:40.329612,Coordinator
2251799816815530,Create base trip,2025-08-07T10:44:43.34793,Coordinator
2251799816814143,Assign tour guide,2025-08-07T10:44:47.375098,Coordinator
2251799816814143,Fetch partners,2025-08-07T10:44:47.376545,Backend
2251799816814143,Gather offers,2025-08-07T10:44:52.376965,Backend
2251799816814374,Create base trip,2025-08-07T10:44:48.393528,Coordinator
2251799816815431,Create base trip,2025-08-07T10:44:50.398182,Coordinator
2251799816814176,Create base trip,2025-08-07T10:44:51.402265,Coordinator
2251799816814440,Create base trip,2025-08-07T10:44:53.432063,Coordinator
2251799816813681,Create base trip,2025-08-07T10:44:54.448983,Coordinator
2251799816814308,Create base trip,2025-08-07T10:44:55.456293,Coordinator
2251799816814605,Create base trip,2025-08-07T10:44:56.483687,Coordinator
2251799816816488,Assign tour guide,2025-08-07T10:45:03.506618,Coordinator
2251799816816488,Fetch partners,2025-08-07T10:45:03.507507,Backend
2251799816816488,Gather offers,2025-08-07T10:45:08.507905,Backend
2251799816813780,Create base trip,2025-08-07T10:45:08.518827,Coordinator
2251799816815696,Create base trip,2025-08-07T10:45:09.519505,Coordinator
2251799816816356,Create base trip,2025-08-07T10:45:15.537151,Coordinator
2251799816815960,Create base trip,2025-08-07T10:45:16.558929,Coordinator
2251799816814572,Assign tour guide,2025-08-07T10:45:17.585447,Coordinator
2251799816814572,Fetch partners,2025-08-07T10:45:17.595102,Backend
2251799816814572,Gather offers,2025-08-07T10:45:22.595688,Backend
2251799816814044,Create base trip,2025-08-07T10:45:18.737316,Coordinator
2251799816813879,Create base trip,2025-08-07T10:45:19.64305,Coordinator
2251799816814110,Create base trip,2025-08-07T10:45:20.66788,Coordinator
2251799816814011,Create base trip,2025-08-07T10:45:21.671434,Coordinator
2251799816815795,Assign tour guide,2025-08-07T10:45:22.690811,Coordinator
2251799816814737,Create base trip,2025-08-07T10:45:23.707309,Coordinator
2251799816815795,Fetch partners,2025-08-07T10:45:23.730621,Backend
2251799816815795,Gather offers,2025-08-07T10:45:28.731004,Backend
2251799816814638,Create base trip,2025-08-07T10:45:26.731693,Coordinator
2251799816814506,Assign tour guide,2025-08-07T10:45:27.75341,Coordinator
2251799816814506,Fetch partners,2025-08-07T10:45:27.754348,Backend
2251799816814506,Gather offers,2025-08-07T10:45:32.754664,Backend
2251799816816588,Create base trip,2025-08-07T10:45:29.752639,Coordinator
2251799816813747,Create base trip,2025-08-07T10:45:30.770404,Coordinator
2251799816813449,Create base trip,2025-08-07T10:45:33.785662,Coordinator
2251799816815100,Create base trip,2025-08-07T10:45:37.809036,Coordinator
2251799816813416,Review partner offers,2025-08-07T10:45:43.837378,Coordinator
2251799816815894,Create base trip,2025-08-07T10:45:45.84926,Coordinator
2251799816813416,Reject other offers,2025-08-07T10:45:45.85072,Backend
2251799816813416,Accept offers,2025-08-07T10:45:45.851644,Backend
2251799816816323,Create base trip,2025-08-07T10:45:47.879478,Coordinator
2251799816814473,Create base trip,2025-08-07T10:45:51.901913,Coordinator
2251799816814341,Create base trip,2025-08-07T10:45:56.928763,Coordinator
2251799816814077,Create base trip,2025-08-07T10:45:58.950962,Coordinator
2251799816813945,Create base trip,2025-08-07T10:46:00.978741,Coordinator
2251799816815497,Assign tour guide,2025-08-07T10:46:07.016057,Coordinator
2251799816815497,Fetch partners,2025-08-07T10:46:07.017587,Backend
2251799816815497,Gather offers,2025-08-07T10:46:12.018152,Backend
2251799816814968,Assign tour guide,2025-08-07T10:46:09.026266,Coordinator
2251799816815332,Assign tour guide,2025-08-07T10:46:11.042637,Coordinator
2251799816816092,Create base trip,2025-08-07T10:46:13.06268,Coordinator
2251799816816621,Create base trip,2025-08-07T10:46:15.070898,Coordinator
2251799816814968,Fetch partners,2025-08-07T10:46:15.093092,Backend
2251799816814968,Gather offers,2025-08-07T10:46:20.093509,Backend
2251799816815332,Fetch partners,2025-08-07T10:46:15.10064,Backend
